,app_id,app_name,review_text,review_score,review_votes
3313,10,Counter-Strike,THE BEST GAME EVER!!!,1,0
3314,10,Counter-Strike,"  Counter-Strike is one of those games you can just love, coming from a guy who got CS:GO first I think Source beat it by the longest shot in a lofe time.",1,0
3315,10,Counter-Strike,Cs 1.6 ... That Game!,1,0
3316,10,Counter-Strike,"This game is very hard for beginners like me. However, I recently watched a guide that upped my skill by like triple:  https://www.youtube.com/watch?v=GS5tRoVYFtg   So if you plan on buying this game, I definately recommend watching this guide before doing anything.",1,0
3317,10,Counter-Strike,the best game forever...,1,0
3318,10,Counter-Strike,One of the best shooter games ever ! You must buy it !,1,0
3319,10,Counter-Strike,best game of all time,1,1
3320,10,Counter-Strike,Old school fun. LOVE IT. Reminds me of my first childhood PC games.,1,0
3321,10,Counter-Strike,Ruined my life. 10/10,1,0
3322,10,Counter-Strike,I like this Game :D,1,0
3323,10,Counter-Strike,"Love this game to be honest, great game which has its ups and downs, base of my PC gaming career, best game franchise based off of Half-Life what can i say.",1,0
3324,10,Counter-Strike,"epic game really , maps made by nipper are awesome u can drive a car also but the fandom of this western anime was really big in 2001 year",1,0
3325,10,Counter-Strike,Better than global offensive &lt;3,1,0
3326,10,Counter-Strike,"You have this game to thank for modes like Call of Duty's 'Search and Destroy.' CS is arguably the most widely-played online shooter of all time, and it's still got a thriving community going on 12 years later. It's got simple, easy-to-pick-up gameplay that's spawned a massive competitive community. Unfortunately, it's extremely stale thanks to the fact that there are 3 game modes. Luckily, there are tons of customization options available online. Still, worth checking out for the sake of history.",1,0
3327,10,Counter-Strike,"Played this since 2003, addictive game.",1,0
3328,10,Counter-Strike,:),1,1
3329,10,Counter-Strike,  Still better than CS:GO.,1,1
3330,10,Counter-Strike,"You are 14 years old, first time trying to play something multiplayer and online. You see this game, since you have a potatoe PC you start to play this game. Runs smoothly on 53 FPS, woow sounds are great, look an AK-47 but name CV-47 you play it you shoot, you get killed asking yourself how you didn't kill him cause you shot 27 bullets on that guy and he still is alive. You play it over and over, finally getting your first kill. (cause the enemy was coruching and looking the other way and you instantly kill him running 17 bullets spent) you get high hopes, I can play this game it is so easy. You get more kills, you get greedy you rush alone you get killed when you even thought about rushing by an AWP on mid. Ages pass, poeple pass, kills get comon. You start to play better, after 2 years you learn the recoils you learn the hidding spots, you know what is the enemy's next move. You practise your awp then. You play DM and DM only with an awp, your kills are slick, and your flicks are quick and accurate. Admin invites you to his clan. FIrst time you play this game with somenone for serious. You can't do anything cause you are not used to an opposite player to play smartly and you get owned, you don't do kills and your teammates question your skill. Couple more months pass you learn your duties as a teammate. You give info you cover you open. Clan gets closed down, you find another clan you are one of the best players. You play more switch clans for better ones. You get to LANs you get scared of the all expecations and so many eyes on you. You tilt and miss your shots, months pass, you get better, you become a man of steel and high nervous, 2000 hours pass you are finally a great player. 10 000 hours pass, you win LANs you play against better players, you try a gainst payed players you are toe-to-toe with them but you loose cause your team isn't on that level and they get scared. 20 000 hours pass game is dying and so is your love for this game. But no one can pay thoose voice chats from 8 P.M till 6 A.M every weekend with your friends. So much hours in this game and you acomplished nothing. You play against your local teams you get banned cause they don't expect somene to play that good without cheats and you stop playing this cause cheaters take over, very 12 year old first downloads a cheat then this game. You get mentally tortured cause the kid is telling you how bad you are and that you suck, you cry inside. Thinking what happened to me, how come this kid plays better then me, then you figure out the cheats are great, but you still play it fairly. You cry cause no one cares for e-sports in your country and no one wants to pay you for playing games. Your parents tell you you don't have a life you loose some friends, you loose your girlfriend you stop being active in sports. YOu just play this game hoping to be recognised, but you don't so to help everyone in this world after 30 000 hours on this game, don't play it it is a sinking ship and it is pulling you down. Tears are in my eyes for all the time I was good but now you can't play a normal match since cheaters will destory you... run READER, move away, press back and never turn back on this game..",-1,1
3331,10,Counter-Strike,"the best game, play with friends online, put a bullet on their head ",1,0
3332,10,Counter-Strike,game of my life &lt;3 ,1,0
3333,10,Counter-Strike,One And Only The BesT GamE EveR PlaYeD... Those Who Agree Please Like ThiS.... xD.....  -GeT_RiGhT,1,0
3334,10,Counter-Strike,Good GAME and BEST FURIEN MOD.,1,0
3335,10,Counter-Strike,just love this game &lt;3,1,0
3336,10,Counter-Strike,"One of the games i've enjoyed, the original is always the best the say but i do recommend to have a look on the newer versions as well, it is a great game serie. I've played the Counter strike games and Half Life for quiet a while and i can't complain, 1+",1,0
3337,10,Counter-Strike,Cs my Life Kreedz my wife,1,0
3338,10,Counter-Strike,.,1,0
3339,10,Counter-Strike,I strongly recommend this game! Alot of fun even though it is old! :),1,0
3340,10,Counter-Strike,the best competitive FPS i've ever played. long live 1.6 ...,1,0
3341,10,Counter-Strike,THIS IS THE WORLD BEST GAME EVER I PLAYED :D,1,0
3342,10,Counter-Strike,cool,1,0
3343,10,Counter-Strike,The Best,1,0
3344,10,Counter-Strike,"The best game in the world, the jipiroca is going pew pew.",1,0
3345,10,Counter-Strike,The best,1,0
3346,10,Counter-Strike,It's the best starting point of all gamers.,1,0
3347,10,Counter-Strike,Fantastic Game... I love this game very much,1,0
3348,10,Counter-Strike,Cheaters!,1,0
3349,10,Counter-Strike,"the best fps , zan &lt;3",1,0
3350,10,Counter-Strike,Amazing graphics also in 3D.,1,0
3351,10,Counter-Strike,great game,1,0
3352,10,Counter-Strike,.,1,0
3353,10,Counter-Strike,Nice game,1,0
3354,10,Counter-Strike,I love it! The old is the best!,1,0
3355,10,Counter-Strike,"This is the fantastic game ever, because i love Kill Terorist... :)",1,0
3356,10,Counter-Strike,This is Awesome Fu*k Cs go XD,1,0
3357,10,Counter-Strike,One of the oldest fps shooters ever! And one of the best.,1,0
3358,10,Counter-Strike,Best FPS game of all time...,1,0
3359,10,Counter-Strike,COOL FOR SURF...,1,0
3360,10,Counter-Strike,os game thats stillllllll being played,1,0
3361,10,Counter-Strike,The mother of FPSs!? CSGO is better now imo tho. But loads of great memories! &lt;3,1,0
3362,10,Counter-Strike,the best game ever...,1,0
3363,10,Counter-Strike,Recommended for no-lifers.,1,1
3364,10,Counter-Strike,You have to be pro to play it... like me,1,1
3365,10,Counter-Strike,A Must have if u like massive multiplayer,1,1
3366,10,Counter-Strike,After all this years playing on NS i finally bought it ! Good game worth the money. Totally recommended !,1,0
3367,10,Counter-Strike,counter strike global offensive may be good  but counter strike 1.6 will always be the best,1,0
3368,10,Counter-Strike,How to be cs:go pro  1. Buy c-s 2. Launch it up and leave it on for 2 weeks straight 3. get over 100 hours of c-s and then brag about it on your next cs:go comp game how you played with the best pros back in the day  10/10 still best game and ♥♥♥♥♥♥♥♥s better than cs:go,1,0
3369,10,Counter-Strike,"One of the best games ever, really atmospheric and fun game, but i have to say its dead now and cs:go is a way better nowadays ;)",1,1
3370,10,Counter-Strike," Counter-Strike, in all of its versions, is just a great FPS game that anyone can enjoy. It's a great game and all, you just can't stop playing it, you can just sit and play with your friends for days without stopping from doing it. The huge weaponry options, which you can choose, the smoothness of the gameplay and sound of the game, it's just really addicting. With this game, I've met so many different people and unique friends. This game is literally G(OLD). I recommend this masterpiece to all the passionate Action &amp; F.P.S. players who are looking for a good, cheap and fun game to play with their friends. All I can say, as always: Good Luck &amp; Have Fun! &lt;3  10/10 ",1,0
3371,10,Counter-Strike,  Ruined my life.,1,1
3372,10,Counter-Strike,best game in the world!,1,1
3373,10,Counter-Strike,Got arrested at the air port because I my headphones came out and everyone around me heard 'the bomb has been planted.'  9/11 would get arrested again,1,1
3374,10,Counter-Strike,cool game bra,1,1
